loan_id,orig_channel,seller_name,orig_int_rate,original_upb,original_loan_term,orig_date,first_pymt_date,orig_ltv,orig_cltv,num_borrowers,orig_dti,credit_score,first_time_buyer,loan_purpose,property_type,number_units,occ_type,prop_state,zip_code,primary_insurance_pct,product_type,coborrower_credit_score,mortgage_insurance_type,relo_mortgage_indicator,current_delq_status
3.03705761484E11,B,"WELLS FARGO BANK, N.A.",5.875,202000.0,355.0,10/2004,12/2004,90.0,90.0,2.0,44.0,685.0,N,P,SF,1.0,P,IN,463.0,25.0,FRM,696.0,1.0,N,1.0
3.03742724265E11,R,"WELLS FARGO BANK, N.A.",5.75,310000.0,360.0,01/2005,03/2005,50.0,50.0,2.0,30.0,803.0,Y,P,CO,1.0,P,NY,105.0,,FRM,756.0,,N,1.0
3.0389391682E11,R,"WELLS FARGO BANK, N.A.",5.375,193000.0,360.0,02/2005,04/2005,51.0,51.0,2.0,14.0,777.0,N,P,SF,1.0,P,NH,30.0,,FRM,,,N,1.0
3.03914283245E11,C,"WELLS FARGO BANK, N.A.",5.5,188000.0,360.0,01/2005,03/2005,60.0,60.0,2.0,51.0,685.0,N,C,SF,1.0,P,WA,986.0,,FRM,,,N,1.0
3.03949413652E11,C,"WELLS FARGO BANK, N.A.",5.375,310000.0,360.0,01/2005,03/2005,68.0,68.0,2.0,33.0,720.0,N,C,SF,1.0,P,WA,983.0,,FRM,,,N,1.0
3.04049262259E11,R,"WELLS FARGO BANK, N.A.",4.875,124000.0,180.0,12/2004,02/2005,41.0,41.0,1.0,59.0,765.0,N,C,PU,1.0,P,VA,220.0,,FRM,,,N,1.0
3.04087787099E11,R,"WELLS FARGO BANK, N.A.",6.125,184000.0,360.0,12/2004,02/2005,97.0,97.0,1.0,64.0,622.0,Y,P,SF,1.0,P,FL,330.0,,FRM,,,N,1.0
3.0424890991E11,R,"WELLS FARGO BANK, N.A.",5.75,143000.0,360.0,12/2004,02/2005,34.0,79.0,2.0,47.0,785.0,N,R,SF,1.0,P,TX,779.0,,FRM,779.0,,N,1.0
3.04285366199E11,C,"WELLS FARGO BANK, N.A.",5.875,101000.0,360.0,12/2004,02/2005,89.0,89.0,2.0,35.0,657.0,N,R,SF,1.0,P,IL,615.0,25.0,FRM,659.0,1.0,N,1.0
3.04329887053E11,C,"WELLS FARGO BANK, N.A.",6.375,108000.0,360.0,01/2005,03/2005,90.0,90.0,2.0,40.0,672.0,N,C,SF,1.0,P,WI,544.0,25.0,FRM,676.0,1.0,N,1.0
