loan_id,orig_channel,seller_name,orig_int_rate,original_upb,original_loan_term,orig_date,first_pymt_date,orig_ltv,orig_cltv,num_borrowers,orig_dti,credit_score,first_time_buyer,loan_purpose,property_type,number_units,occ_type,prop_state,zip_code,primary_insurance_pct,product_type,coborrower_credit_score,mortgage_insurance_type,relo_mortgage_indicator,current_delq_status
1.42710276292E11,R,USAA FEDERAL SAVINGS BANK,5.0,172000.0,180.0,01/2005,03/2005,49.0,49.0,2.0,16.0,790.0,N,C,SF,1.0,P,MN,554.0,,FRM,787.0,,N,1.0
1.42844766253E11,R,USAA FEDERAL SAVINGS BANK,5.5,228000.0,360.0,12/2004,02/2005,80.0,86.0,2.0,41.0,797.0,N,P,SF,1.0,P,AR,727.0,,FRM,805.0,,N,1.0
1.42907961894E11,R,USAA FEDERAL SAVINGS BANK,6.28,192000.0,360.0,11/2004,01/2005,83.0,83.0,2.0,37.0,802.0,N,R,SF,1.0,P,VA,230.0,12.0,FRM,759.0,1.0,N,1.0
1.4301726219E11,R,USAA FEDERAL SAVINGS BANK,4.875,224000.0,180.0,11/2004,01/2005,80.0,80.0,2.0,24.0,777.0,N,P,SF,1.0,P,VA,224.0,,FRM,784.0,,N,1.0
1.43025517511E11,R,USAA FEDERAL SAVINGS BANK,5.5,110000.0,360.0,02/2005,04/2005,54.0,54.0,2.0,29.0,732.0,N,C,SF,1.0,P,CA,924.0,,FRM,750.0,,N,1.0
1.43252792427E11,R,USAA FEDERAL SAVINGS BANK,5.5,150000.0,360.0,11/2004,01/2005,69.0,69.0,1.0,16.0,642.0,N,P,SF,1.0,P,TX,773.0,,FRM,,,N,1.0
1.43334770687E11,R,USAA FEDERAL SAVINGS BANK,5.125,150000.0,180.0,01/2005,03/2005,42.0,42.0,1.0,46.0,787.0,N,C,SF,1.0,P,PA,184.0,,FRM,,,N,1.0
1.43702536868E11,R,USAA FEDERAL SAVINGS BANK,5.625,90000.0,360.0,11/2004,01/2005,80.0,80.0,2.0,17.0,786.0,N,P,SF,1.0,P,IN,478.0,,FRM,796.0,,N,1.0
1.43878006274E11,R,USAA FEDERAL SAVINGS BANK,5.625,242000.0,360.0,12/2004,02/2005,70.0,70.0,2.0,34.0,760.0,N,C,CO,1.0,P,CA,905.0,,FRM,651.0,,N,1.0
1.44235380457E11,R,USAA FEDERAL SAVINGS BANK,5.625,244000.0,360.0,01/2005,03/2005,80.0,80.0,2.0,54.0,749.0,N,P,CO,1.0,P,MA,18.0,,FRM,737.0,,N,1.0
1.44493161038E11,R,USAA FEDERAL SAVINGS BANK,5.625,162000.0,360.0,11/2004,01/2005,95.0,95.0,2.0,48.0,676.0,N,P,SF,1.0,S,VA,235.0,30.0,FRM,726.0,1.0,N,1.0
1.44613612866E11,R,USAA FEDERAL SAVINGS BANK,5.75,250000.0,360.0,11/2004,01/2005,51.0,51.0,2.0,32.0,766.0,N,C,SF,1.0,P,VA,220.0,,FRM,770.0,,N,1.0
1.44622309569E11,R,USAA FEDERAL SAVINGS BANK,5.5,38000.0,360.0,12/2004,02/2005,50.0,50.0,2.0,54.0,606.0,N,P,SF,1.0,S,CO,811.0,,FRM,607.0,,N,1.0
1.4478332295E11,R,USAA FEDERAL SAVINGS BANK,5.0,140000.0,360.0,12/2004,02/2005,52.0,52.0,2.0,42.0,802.0,N,P,SF,1.0,P,CA,960.0,,FRM,762.0,,N,1.0
